rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_dots,number_of_sets,coherent_direction,coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,
-1,-1,RDK,48,17498,0.0-1.0-47.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.19,"[20.43000000000029,13.084999999999127,16.844999999997526,15.820000000003347,17.459999999999127,16.790000000000873,33.72999999999956,16.474999999998545,15.694999999999709,17.55500000000029,16.205000000001746]",11,
-1,-1,RDK,49,17716,0.0-1.0-48.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.67208333,"[17.025000000001455,15.844999999997526,17.205000000001746,16.69499999999971,16.604999999999563,16.68500000000131,16.099999999998545,17.290000000000873,16.6150000000016,16.75499999999738,16.610000000000582,16.635000000002037]",12,
-1,-1,RDK,50,17932,0.0-1.0-49.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.25272727,"[17.215000000000146,16.264999999999418,17.11999999999898,16.639999999999418,32.36999999999898,17.81000000000131,16.54500000000189,15.789999999997235,17.38000000000102,16.92000000000189,16.724999999998545]",11,
-1,-1,RDK,51,18149,0.0-1.0-50.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.17227273,"[17.450000000000728,16.56500000000233,16.549999999999272,15.684999999997672,17.400000000001455,16.845000000001164,36.93999999999869,13.659999999999854,16.1150000000016,16.729999999999563,15.954999999998108]",11,
-1,-1,RDK,52,18367,0.0-1.0-51.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.24045455,"[17.450000000000728,16.650000000001455,16.459999999999127,16.63000000000102,16.62999999999738,16.68000000000029,34.04000000000087,16.229999999999563,16.479999999999563,16.720000000001164,16.674999999999272]",11,
-1,-1,RDK,53,18583,0.0-1.0-52.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.24772727,"[17.31499999999869,16.31500000000233,16.99499999999898,16.590000000000146,16.584999999999127,16.654999999998836,33.78500000000349,15.289999999997235,17.43000000000029,17.095000000001164,16.669999999998254]",11,
-1,-1,RDK,54,18798,0.0-1.0-53.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.155,"[17.19499999999971,16.674999999999272,15.690000000002328,16.50499999999738,17.29500000000189,17.014999999999418,33.66500000000087,16.43999999999869,16.580000000001746,16.68000000000029,15.964999999996508]",11,
-1,-1,RDK,55,19016,0.0-1.0-54.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70083333,"[17.3849999999984,16.31000000000131,16.67000000000189,16.674999999999272,16.63000000000102,16.669999999998254,15.965000000000146,17.419999999998254,16.645000000000437,16.75500000000102,16.580000000001746,16.70499999999811]",12,
-1,-1,RDK,56,19232,0.0-1.0-55.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71208333,"[17.215000000000146,16.114999999997963,17.360000000000582,16.50500000000102,16.014999999999418,16.649999999997817,18.215000000000146,15.87000000000262,16.584999999999127,16.18500000000131,16.864999999997963,16.965000000000146]",12,
-1,-1,RDK,57,19449,0.0-1.0-56.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.17045455,"[17.205000000001746,16.06999999999971,17.340000000000146,15.715000000000146,17.209999999999127,17.095000000001164,35.969999999997526,14.485000000000582,16.18000000000029,16.735000000000582,15.869999999998981]",11,
