"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames"
"-1","-1","RDK","29","8037","0.0-1.0-28.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.723750000000035","[20.00500000000011,13.295000000000073,16.909999999999854,16.404999999999745,16.900000000000546,17.399999999999636,15.63000000000011,16.63000000000011,17.359999999999673,16.045000000000073,16.585000000000036,17.520000000000437]","12"
"-1","-1","RDK","30","8249","0.0-1.0-29.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.9263636363636","[17.225000000000364,16.654999999999745,16.86499999999978,16.55500000000029,17.68000000000029,16.020000000000437,17.25,16.74499999999898,16.75,16.210000000000946,18.234999999998763]","11"
"-1","-1","RDK","31","8449","0.0-1.0-30.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.669999999999906","[16.799999999999272,16.220000000001164,16.799999999999272,18.405000000000655,15.5099999999984,16.410000000001673,17.68499999999949,16.06500000000051,17.639999999999418,15.75,16.084999999999127]","11"
"-1","-1","RDK","32","8652","0.0-1.0-31.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.672499999999975","[16.86999999999898,16.415000000000873,18.80500000000029,14.464999999998327,15.895000000000437,17.835000000000946,15.680000000000291,17.424999999999272,16.840000000000146,16.43499999999949,16.215000000000146,17.19000000000051]","12"
"-1","-1","RDK","33","8873","0.0-1.0-32.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.575416666666722","[15.470000000001164,15.774999999999636,16.8700000000008,17.32499999999891,16.335000000000946,16.93999999999869,16.68500000000131,16.170000000000073,17.584999999999127,15.985000000000582,17.01000000000022,16.7549999999992]","12"
"-1","-1","RDK","34","9084","0.0-1.0-33.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.716666666666544","[18.224999999998545,16.670000000000073,16.405000000000655,15.784999999999854,17.63500000000022,18.665000000000873,14.6349999999984,16.265000000001237,17.19999999999891,17.720000000001164,16.44499999999971,14.949999999998909]","12"
"-1","-1","RDK","35","9303","0.0-1.0-34.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.661666666666708","[16.88500000000022,15.850000000000364,17.659999999999854,16.3799999999992,15.895000000000437,16.799999999999272,17.01000000000022,16.985000000000582,16.829999999999927,15.850000000000364,17.23999999999978,16.55500000000029]","12"
"-1","-1","RDK","36","9518","0.0-1.0-35.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.709583333333285","[17.61499999999978,15.479999999999563,17.470000000001164,16.25,16.57499999999891,17.26000000000022,16.26000000000022,16.954999999999927,15.890000000001237,16.86999999999898,17.38500000000022,16.5049999999992]","12"
"-1","-1","RDK","37","9734","0.0-1.0-36.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.62083333333324","[17.149999999999636,16.645000000000437,15.574999999998909,16.55000000000109,17.3799999999992,17.270000000000437,16.725000000000364,16.399999999999636,17.30999999999949,16.700000000000728,15.194999999999709,16.549999999999272]","12"
"-1","-1","RDK","38","9953","0.0-1.0-37.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.62083333333324","[16.670000000000073,16.219999999999345,16.93000000000029,16.68499999999949,16.76000000000022,16.590000000000146,15.895000000000437,17.594999999999345,16.534999999999854,16.344999999999345,16.965000000000146,16.26000000000022]","12"
